particle_4um_00010.npy,particle_4um_00011.npy,particle_4um_00012.npy
-0.7621056674282741,1.3099657362998707,0.9489483484794304
-0.8166933663931333,1.370349960733188,0.9389648110055694
-0.8814256937998189,1.3523152068990507,0.9125567426401843
-0.9268349460477697,1.3743755752891393,0.9379986622012735
-0.95630265566661,1.370672009899533,0.9618303318571373
-0.9989744803100241,1.3354076242538504,0.9286592236096122
-1.043578619939502,1.3378229932580055,0.9207690080356499
-1.0922084108611447,1.3167287700044938,0.9149721148371572
-1.1429315448425301,1.3156015977303397,0.9003188565625452
-1.2034772642484974,1.3270343448979296,0.9135228915211571
-1.2715912119343689,1.3146354500636113,0.9030562784888865
-1.3501718594411531,1.2854899940762183,0.866342617767272
-1.432134071224548,1.2891935604542117,0.8294679279883364
-1.5190881099806028,1.2917699544309598,0.8140095414929414
-1.5569292266118282,1.3118980316586684,0.7917881096014843
-1.6179581004647456,1.3014314316586204,0.7743974227004748
-1.6751223593094886,1.3199492621944326,0.7314037760418801
-1.7099039977085269,1.3536034036352933,0.7161064097378983
-1.7654580110890257,1.3534423790435475,0.7112756623326912
-1.8127996994341289,1.3457131985441886,0.7355904235349604
-1.8838122446721604,1.370833034482584,0.7492775399584665
-1.9582063560438234,1.3565018462728253,0.7727871738656987
-2.0111839910065394,1.3350855750519153,0.7888896618500649
-2.097172024461983,1.344263977179718,0.7682784770853673
-2.1416152864564264,1.3313820092063056,0.7692446264007677
-2.1562686821157726,1.3719602065616638,0.7847030150518185
-2.15916715605917,1.368900739480611,0.7847030150518185
-2.1588451033975415,1.3832319271334272,0.7838978906612812
-2.1588451033975415,1.4201065530780836,0.7988732039947875
-2.1590061297283167,1.4126994233178587,0.8098228950223081
-2.1588451033975415,1.4062584407778143,0.8346207233213316
-2.1588451033975415,1.4151147917368365,0.8214166851148955
-2.1590061297283167,1.413343521564708,0.8339766239092321
-2.15916715605917,1.3936985244505855,0.8104669944828831
-2.1586840770668445,1.3986902861270414,0.8254423065768645
-2.1590061297283167,1.3743755752891393,0.8415447919197482
-2.1590061297283167,1.3709940590655534,0.8426719658634886
-2.1590061297283167,1.370833034482584,0.8236710331398193
-2.1585230507362256,1.3758247965168473,0.8128823674485276
-2.1588451033975415,1.3771129931581716,0.8123992928568528
-2.1586840770668445,1.3825878288257694,0.7958137314350439
-2.1588451033975415,1.3811386076287844,0.8075685469001171
-2.1588451033975415,1.4154368408579847,0.8024157511327993
-2.1586840770668445,1.4184963074926709,0.811433143671322
-2.1586840770668445,1.4392684749203346,0.7942034827076775
-2.1588451033975415,1.4358869593847963,0.7863132638268356
-2.1586840770668445,1.4350818366329532,0.7803553433189326
-2.1586840770668445,1.4378192539809243,0.7541082867922159
-2.158362024405685,1.4152758162974513,0.755396485935611
-2.1586840770668445,1.3832319271334272,0.7257679043304188
-2.1585230507362256,1.3848421728968818,0.7457349922342065
-2.158362024405685,1.3495777888172686,0.7494385648540953
-2.1585230507362256,1.3202713114116396,0.7586169837714934
-2.1585230507362256,1.344263977179718,0.7367175978506978
-2.1588451033975415,1.340882460637027,0.7159453848255616
-2.1585230507362256,1.3526372560835989,0.7458960171316114
-2.1586840770668445,1.3255851234486444,0.7510488138059443
-2.1585230507362256,1.3202713114116396,0.7629646557987069
-2.1588451033975415,1.3449080755647396,0.7686005268574905
-2.158362024405685,1.3403993868422894,0.7463790918233417
-2.1580399717448384,1.3376619686582971,0.7188438332352762
-2.1585230507362256,1.3416875836266322,0.7038685161703192
-2.158362024405685,1.367451518221451,0.6737568550133993
-2.1585230507362256,1.3608495101797584,0.6652225334237828
-2.1582009980752224,1.358112092171189,0.6827742511637915
-2.1588451033975415,1.3722822557263836,0.6950121455346742
-2.1601333140459325,1.3793673372679733,0.7355904235349604
-1.9899285255043941,1.3919272541595162,0.7534641872185806
-1.781721651557954,1.3895118855649342,0.7420314195716137
-1.5712605442582843,1.3531203298598118,0.7360734982421893
-1.3566128969554252,1.3423316820168534,0.7653800291217255
-1.12248126448352,1.3484506166591212,0.7600662077871044
-0.8983333933681146,1.3444250017760953,0.7686005268574905
-0.6923815696344098,1.3337973782409254,0.7917881096014843
-0.4460124751403648,1.350060862598113,0.83188330081098
